num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2023S021557;01/06/2023;21:30:00;CTRA. VILLAVERDE A VALLECAS, 230;230;18;VILLA DE VALLECAS;Caída;LLuvia intensa;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444377731;4468740333;S;NULL
2023S021568;02/06/2023;1:38:00;CALL. SEGOVIA, 33;33;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439275545;4473944031;N;NULL
2023S021580;02/06/2023;6:30:00;CALL. ARENAL / CALL. DONADOS;26;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439895363;4474374633;N;NULL
2023S021588;02/06/2023;9:35:00;CALL. MENDEZ ALVARO / CALL. RETAMA;88;13;PUENTE DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;442544997;4471616698;N;NULL
2023S021593;01/06/2023;13:45:00;PQUE. CASA DE CAMPO, 0;0;9;MONCLOA-ARAVACA;Caída;Nublado;Bicicleta;Conductor;De 70 a 74 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;436233476;4476100743;N;NULL
2023S021634;02/06/2023;19:15:00;AVDA. CIUDAD DE BARCELONA / CALL. DOCTOR ESQUERDO;81;3;RETIRO;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442731402;4472491943;S;NULL
2023S021638;02/06/2023;20:10:00;AVDA. MEMORIA / CALL. OBISPO TREJO;3;9;MONCLOA-ARAVACA;Alcance;NULL;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;438392790;4476789845;N;NULL
2023S022008;04/06/2023;11:40:00;PASEO. CASTELLANA, 249;249;6;TETUÁN;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441704460;4480536472;N;NULL
2023S022053;05/06/2023;8:30:00;CALL. ANTONIO MACHADO, 2;2;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Hombre;NULL;NULL;439024489;4479140987;N;NULL
2023S022140;06/06/2023;2:10:00;AVD DOCTOR GARCIA TAPIA Nº 210;210;14;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;446172553;4473238210;S;NULL
2023S022156;06/06/2023;7:45:00;CALL. MARTINEZ VILLERGAS / CALL. CONDESA DE VENADITO;46;15;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444393053;4477274982;N;NULL
2023S022163;06/06/2023;12:00:00;CALL. CASALARREINA / AVDA. DAROCA;3;19;VICÁLVARO;Caída;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;2;Ingreso inferior o igual a 24 horas;447825849;4473238495;N;NULL
2023S022163;06/06/2023;12:00:00;CALL. CASALARREINA / AVDA. DAROCA;3;19;VICÁLVARO;Caída;Despejado;Bicicleta;Peatón;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;447825849;4473238495;N;NULL
2023S022167;06/06/2023;11:57:00;CALL. MAYORAZGO DE DUARTE / CALL. SUERTES DE LA VILLA;21;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;453559628;4473224422;N;NULL
2023S022209;06/06/2023;19:42:00;AVDA. LOS ROSALES, 42;42;17;VILLAVERDE;Colisión frontal;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;442184565;4467881982;N;NULL
2023S022209;06/06/2023;19:42:00;AVDA. LOS ROSALES, 42;42;17;VILLAVERDE;Colisión frontal;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442184565;4467881982;N;NULL
2023S022214;07/06/2023;0:38:00;CUSTA. SAN VICENTE / PASEO. REY;38;9;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439085985;4474666045;N;NULL
2023S022273;07/06/2023;19:50:00;CALL. CARLOS MARTIN ALVAREZ, 21;21;13;PUENTE DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443741792;4471282697;N;NULL
2023S022288;07/06/2023;20:52:00;CALL. CARLOTA O'NEILL / AVDA. BADAJOZ;32;15;CIUDAD LINEAL;Caída;Lluvia débil;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;444954840;4477233227;S;NULL
2023S022328;08/06/2023;15:50:00;CALL. SERRANO, 13;13;4;SALAMANCA;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441613868;4474970327;N;NULL
2023S022398;09/06/2023;12:15:00;CALL. ANDEVALO, 4;4;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443243830;4469580951;N;NULL
2023S022404;09/06/2023;14:45:00;CALL. DON RAMON DE LA CRUZ / CALL. CLAUDIO COELLO;12;4;SALAMANCA;Colisión fronto-lateral;NULL;Bicicleta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;441798632;4475621906;N;NULL
2023S022421;09/06/2023;17:24:00;CALL. ESTOCOLMO, 16C;16C;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;449158048;4475171291;N;NULL
2023S022517;09/06/2023;22:25:00;CALL. JOSE PAULETE / CMNO. VALDERRIBAS;20;13;PUENTE DE VALLECAS;Colisión frontal;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444360569;4471715225;N;NULL
2023S022583;10/06/2023;20:40:00;CALL. GRAN VIA / CALL. SAN BERNARDO;51;1;CENTRO;Alcance;NULL;Bicicleta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;439916278;4474807751;N;NULL
2023S022745;11/06/2023;19:30:00;AVDA. CONSEJO DE EUROPA, 2;2;21;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447721462;4478865911;N;NULL
2023S022768;12/06/2023;8:24:00;CALL. CERRO DEL CASTAÑAR, 66;66;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;439580451;4482539044;N;NULL
2023S022792;12/06/2023;14:40:00;CALL. ALCALA / PTA. ALCALA;59;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441352155;4474571281;N;NULL
2023S022814;12/06/2023;18:55:00;CALL. AGOSTO / CALL. VIENTO;3;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;451519053;4476973677;N;NULL
2023S022844;13/06/2023;10:50:00;CALL. ALCALDE SAINZ DE BARANDA / CALL. NARVAEZ;15;3;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442640735;4474263349;N;NULL
2023S022936;14/06/2023;15:54:00;CALL. JEMENUÑO / PASEO. IMPERIAL;2A;2;ARGANZUELA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;3;Ingreso superior a 24 horas;439106199;4473323570;N;NULL
2023S022958;14/06/2023;20:21:00;CALL. LAS PEDROÑERAS / PLAZA. ANDRES JAUREGUI;1C;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446616155;4479308140;N;NULL
2023S023041;16/06/2023;0:10:00;CALL. LAGASCA, 81;81;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;1;Atención en urgencias sin posterior ingreso;441920988;4475848164;N;NULL
2023S023120;16/06/2023;20:20:00;AVDA. MENENDEZ PELAYO, 65;65;3;RETIRO;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;442543506;4473884015;N;NULL
2023S023128;16/06/2023;22:50:00;CALL. PRECIADOS, 21;21;1;CENTRO;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440157728;4474520914;N;NULL
2023S023128;16/06/2023;22:50:00;CALL. PRECIADOS, 21;21;1;CENTRO;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;Menor de 5 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440157728;4474520914;N;NULL
2023S023184;17/06/2023;10:20:00;CALL. ARRIAGA / CALL. FRANCISCO LARGO CABALLERO;75;15;CIUDAD LINEAL;Alcance;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;445747732;4474976050;N;NULL
2023S023201;17/06/2023;14:50:00;CALL. VIA CARPETANA, 43;43;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438437900;4473005713;N;NULL
2023S023232;18/06/2023;1:33:00;AVDA. ALBUFERA, 220;220;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Mujer;NULL;NULL;444782155;4471392005;N;NULL
2023S023279;18/06/2023;9:40:00;CALL. PIO BAROJA, 4;4;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;1;Atención en urgencias sin posterior ingreso;442806076;4473965866;N;NULL
2023S023396;19/06/2023;13:04:00;CALL. BLASCO DE GARAY, 65;65;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;439681012;4476625495;N;NULL
2023S023397;20/06/2023;8:50:00;AVDA. MADROÑOS, 13;13;16;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;444937840;4478192057;N;NULL
2023S023420;20/06/2023;12:38:00;CALL. TREN DE ARGANDA / BULEV. INDALECIO PRIETO;8;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447367666;4472767040;N;NULL
2023S023441;20/06/2023;17:45:00;PASEO. CASTELLANA, 259B;259B;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;441784913;4480861376;N;NULL
2023S023467;20/06/2023;21:15:00;CALLE DE ODONELL;3;4;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442221645;4474751275;N;NULL
2023S023473;21/06/2023;2:00:00;PARQUE TIERNO GALVAN;0;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442007107;4471350847;N;NULL
2023S023482;21/06/2023;9:00:00;CALL. O'DONNELL, 8;8;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;442448182;4474770186;N;NULL
2023S023514;21/06/2023;18:30:00;CALL. ALMAGRO / PASEO. EDUARDO DATO;33;7;CHAMBERÍ;Colisión lateral;Lluvia débil;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;441341549;4475989807;N;NULL
2023S023516;21/06/2023;18:55:00;CALL. PRINCIPE DE VERGARA, 255;255;5;CHAMARTÍN;Alcance;Nublado;Bicicleta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;442586007;4478604609;N;NULL
2023S023599;22/06/2023;20:35:00;AVDA. MAYORAZGO / CTRA. VILLAVERDE A VALLECAS;1;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;445897751;4469368002;N;NULL
2023S023608;22/06/2023;21:35:00;PASEO. PINTOR ROSALES, 32;32;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438915843;4475422714;N;NULL
2023S023612;22/06/2023;23:15:00;CALL. SANTA ENGRACIA, 81;81;7;CHAMBERÍ;Colisión frontal;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440707389;4476332127;N;NULL
2023S023612;22/06/2023;23:15:00;CALL. SANTA ENGRACIA, 81;81;7;CHAMBERÍ;Colisión frontal;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;440707389;4476332127;N;NULL
2023S023666;23/06/2023;17:37:00;CALL. TOLEDO, 172;172;2;ARGANZUELA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Hombre;3;Ingreso superior a 24 horas;439437702;4472664293;N;NULL
2023S023694;24/06/2023;0:25:00;PASEO. GENERAL MARTINEZ CAMPOS, 19;19;7;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440989336;4476280400;N;NULL
2023S023715;24/06/2023;8:05:00;CALL. BLASCO DE GARAY / CALL. MELENDEZ VALDES;31;7;CHAMBERÍ;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439640361;4476054477;N;NULL
2023S023716;24/06/2023;9:00:00;INTERIOR DEL PARQUE DE MIGUEL HERNANDEZ PK 21,400;147;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444700882;4469984816;N;NULL
2023S023806;25/06/2023;13:20:00;CALL. VENTURA RODRIGUEZ, 26;26;9;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439409965;4475135464;N;NULL
2023S023806;25/06/2023;13:20:00;CALL. VENTURA RODRIGUEZ, 26;26;9;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;1;Atención en urgencias sin posterior ingreso;439409965;4475135464;N;NULL
2023S023807;25/06/2023;12:40:00;AVDA. MANZANARES, 4;4;10;LATINA;Atropello a persona;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;438693021;4473528211;N;NULL
2023S023807;25/06/2023;12:40:00;AVDA. MANZANARES, 4;4;10;LATINA;Atropello a persona;Despejado;Bicicleta;Peatón;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438693021;4473528211;N;NULL
2023S023879;26/06/2023;11:50:00;CALL. TOMAS SANZ, 6;6;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;436944349;4473936060;N;NULL
2023S023891;26/06/2023;13:30:00;CALL. SERRANO, 122;122;4;SALAMANCA;Alcance;NULL;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;441776114;4476406673;N;NULL
2023S023925;27/06/2023;1:30:00;CALL. TOLEDO, 166;166;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;439456838;4472720929;N;NULL
2023S023965;27/06/2023;17:50:00;PLAZA. CASTILLA / PASEO. CASTELLANA;1;6;TETUÁN;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;441528494;4479628382;N;NULL
2023S024013;28/06/2023;11:20:00;PASEO. EXTREMADURA, 7;7;10;LATINA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438431724;4473950473;N;NULL
2023S024036;28/06/2023;19:50:00;CALL. MARCELO USERA, 83;83;12;USERA;Alcance;NULL;Bicicleta;Conductor;De 21 a 24 años;Hombre;NULL;NULL;440037777;4470812770;N;NULL
2023S024049;29/06/2023;1:50:00;PLAZA. SANTO DOMINGO / CALL. VENERAS;1;1;CENTRO;Colisión frontal;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Mujer;NULL;NULL;439942474;4474601280;N;NULL
2023S024073;29/06/2023;10:00:00;CALL. PABLO RICA, 4;4;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Mujer;1;Atención en urgencias sin posterior ingreso;443140412;4471225191;N;NULL
2023S024111;29/06/2023;19:00:00;CALL. BRETON DE LOS HERREROS / PASEO. CASTELLANA;70;7;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441349694;4476751706;N;NULL
2023S024206;30/06/2023;19:12:00;CALL. SAN EUSTAQUIO / CALL. RESINA;2;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440402385;4465280458;N;NULL
2023S024319;02/07/2023;2:00:00;PLAZA. MARIANO DE CAVIA / AVDA. MEDITERRANEO;1;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;442406693;4473221223;N;NULL
2023S024324;02/07/2023;2:45:00;CALL. TOLEDO / PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS;142;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439476623;4472772893;N;NULL
2023S024324;02/07/2023;2:45:00;CALL. TOLEDO / PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS;142;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439476623;4472772893;N;NULL
2023S024339;02/07/2023;7:30:00;CALL. SIERRA TOLEDANA, 39;39;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;443989710;4472719301;NULL;NULL
2023S024339;02/07/2023;7:30:00;CALL. SIERRA TOLEDANA, 39;39;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Pasajero;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443989710;4472719301;N;NULL
2023S024346;02/07/2023;11:25:00;PASEO. CASTELLANA, 249;249;6;TETUÁN;Caída;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;1;Atención en urgencias sin posterior ingreso;441704908;4480551757;N;NULL
2023S024366;01/07/2023;21:15:00;CALL. DESENGAÑO, 6;6;1;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;440382930;4474690235;N;NULL
2023S024391;02/07/2023;23:05:00;CALL. ALCALA, 63;63;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;441425815;4474590620;N;NULL
2023S024457;03/07/2023;19:55:00;CALL. MENDEZ ALVARO / CALL. RETAMA;1;2;ARGANZUELA;Colisión lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442277395;4471900294;N;NULL
2023S024464;03/07/2023;21:00:00;AVDA. GRAN VIA DE SAN FRANCISCO, 5;5;1;CENTRO;Colisión lateral;NULL;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;NULL;NULL;439552307;4473247403;N;NULL
2023S024500;04/07/2023;10:50:00;AVDA. MONASTERIO DE SILOS, FAROLA 277;100;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;439141954;4483264171;N;NULL
2023S024500;04/07/2023;10:50:00;AVDA. MONASTERIO DE SILOS, FAROLA 277;100;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439141954;4483264171;N;NULL
2023S024505;04/07/2023;9:45:00;CTRA. M-203 / CALL. PIROTECNIA;+00725S;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;446247857;4472806809;N;NULL
2023S024507;03/07/2023;11:40:00;CALL. BAHIA DE MAHON, 1;1;21;BARAJAS;Atropello a persona;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;449632784;4479128518;N;NULL
2023S024507;03/07/2023;11:40:00;CALL. BAHIA DE MAHON, 1;1;21;BARAJAS;Atropello a persona;Despejado;Bicicleta;Peatón;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;449632784;4479128518;N;NULL
2023S024512;04/07/2023;13:05:00;PASEO. VENEZUELA, 1;1;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442236733;4473928373;N;NULL
2023S024566;04/07/2023;23:10:00;CALL. GENOVA / PLAZA. COLON;30;1;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;441372764;4475186489;N;NULL
2023S024568;04/07/2023;23:05:00;CALL. PRINCESA, 1;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439596994;4475144309;N;NULL
2023S024575;04/07/2023;11:25:00;CTRA. VILLAVERDE A VALLECAS, 267;267;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;445451721;4469165436;N;NULL
2023S024592;05/07/2023;10:30:00;PQUE. CASA DE CAMPO, 0;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;2;Ingreso inferior o igual a 24 horas;437681320;4475243578;N;NULL
2023S024616;05/07/2023;15:45:00;AVDA. MANZANARES / SENDA CICLABLE PK 6.4 (MADRID RÍO);210;12;USERA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;440537267;4471412398;N;NULL
2023S024638;05/07/2023;21:10:00;CALL. VALLEHERMOSO, 60;60;7;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439913780;4476430214;N;NULL
2023S024667;06/07/2023;10:00:00;GLORIETA DE ENCINA DE TRILLO;0;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;436122332;4474179327;N;NULL
2023S024667;06/07/2023;10:00:00;GLORIETA DE ENCINA DE TRILLO;0;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;436122332;4474179327;N;NULL
2023S024707;06/07/2023;16:10:00;AVDA. GENERAL PERON / CALL. AVIADOR ZORITA;8;6;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440799129;4478208498;N;NULL
2023S024746;07/07/2023;9:00:00;CALL. MARTIN FIERRO, 3;3;9;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;3;Ingreso superior a 24 horas;437951533;4476414108;N;NULL
2023S024753;07/07/2023;10:30:00;CALL. VIA LUSITANA, 21;21;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;437991274;4469774980;N;NULL
2023S024758;07/07/2023;11:00:00;CALL. ANILLO VERDE, KM 47, FAROLA, 62;8;9;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;14;Sin asistencia sanitaria;436645654;4478616911;N;NULL
